Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Ukraine,UKR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.6,14.7,14.9,14.7,..,..
Ukraine,UKR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,17.46466,18.0335,..,19.63951,..,..
Ukraine,UKR,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,28.12585,27.8352,..,27.88959,..,..
Ukraine,UKR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,40.1985260695142,43.5407000374941,37.3687532184352,33.5044167207813,33.5871327424135,..
Ukraine,UKR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.69027388,1.07969579,2.43716848,..,..,..
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,183310146378.081,133503411375.739,91030959454.6961,93355993628.5042,112154185121.406,..
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.0267296493157545,-6.55261889108043,-9.77297394655352,2.44099473810617,2.52451286360788,..
Ukraine,UKR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,9.25240138192927,9.89063686460836,13.3220587525345,14.8001963639138,13.086975178684,..
Ukraine,UKR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..
Ukraine,UKR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-9.91301208666856,-8.62642951820227,-15.2331955806696,3.66736976161101,5.05211432520107,..
Ukraine,UKR,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,6,5.8,5.6,5.4,5.2,..
Ukraine,UKR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.2,9.8,9.4,9.1,8.8,..
Ukraine,UKR,"Population, total",SP.POP.TOTL,45489600,45271947,45154029,45004645,44831159,..
Ukraine,UKR,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,6.97019,7.03673,7.20581,..
Ukraine,UKR,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,16.48785,..,12.38447,12.75838,12.99453,..
Ukraine,UKR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.48873328398983,3.49974621772774,4.14431803937237,..,..,..
Ukraine,UKR,Surface area (sq. km),AG.SRF.TOTL.K2,603550,603550,603550,603550,603550,603550
Ukraine,UKR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,17.5613807826656,17.294347838416,20.4513654211322,19.6301198096561,20.0409866841886,..
Ukraine,UKR,Trade (% of GDP),NE.TRD.GNFS.ZS,95.1496657789596,100.691782483624,107.806616298156,105.521204913122,103.556246899012,..
Ukraine,UKR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.17000007629395,9.27000045776367,9.14000034332275,9.35000038146973,9.51000022888184,..
Ukraine,UKR,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
United Arab Emirates,ARE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,94.11702,95.26084,95.9709,97.17865,..,..
United Arab Emirates,ARE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.54053613332519,4.61141945501804,-8.35835007654232,-2.63602754636887,..,..
United Arab Emirates,ARE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,7.26534861900687,3.86636210355738,-9.19359901866416,-3.84719363008718,..,..
United Arab Emirates,ARE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..,..
United Arab Emirates,ARE,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,..,..,..,..,..,..
United Arab Emirates,ARE,Age dependency ratio (% of working-age population),SP.POP.DPND,17.0444551906063,17.2021292829117,17.3824550434515,17.6081783608388,17.7016699355506,..
United Arab Emirates,ARE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.54,10.202,9.885,9.592,..,..
United Arab Emirates,ARE,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
United Arab Emirates,ARE,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
United Arab Emirates,ARE,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
United Arab Emirates,ARE,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
United Arab Emirates,ARE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,1.499,1.524,1.555,1.592,..,..
United Arab Emirates,ARE,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..
United Arab Emirates,ARE,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..
United Arab Emirates,ARE,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,4.01105941619494,3.8952818504979,4.28850810607108,4.4659581193146,4.09863903951296,..
United Arab Emirates,ARE,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,..,..,..,..,..
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,390107556160.654,403137100068.073,358135057862.492,357045064669.843,382575085091.899,..
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.05334582526655,4.39869668246446,5.06470152944831,2.98844182081464,0.790400387794406,..
United Arab Emirates,ARE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,55.0075732722818,52.377777822807,52.1911026868636,51.287857064415,52.7688474149951,..
United Arab Emirates,ARE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..
United Arab Emirates,ARE,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,5.99993593234456,3.80880427117962,5.55550164481664,4.85217327351621,3.36156557420169,..
United Arab Emirates,ARE,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.3,4.4,4.5,4.7,4.7,..
United Arab Emirates,ARE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.3,8.5,8.7,9,9.1,..
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,9006263,9070867,9154302,9269612,9400145,..
United Arab Emirates,ARE,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,9.54885,..,..
United Arab Emirates,ARE,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,16.06864,18.93254,23.61794,24.52278,..,..
United Arab Emirates,ARE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.11177080546719,0.145671401398313,0.137108046073838,..,..,..
United Arab Emirates,ARE,Surface area (sq. km),AG.SRF.TOTL.K2,83600,83600,83600,83600,83600,83600
United Arab Emirates,ARE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,0.370450571659908,0.355723150336942,0.0577340241915802,0.0434947005242334,0.0669836058233162,..
United Arab Emirates,ARE,Trade (% of GDP),NE.TRD.GNFS.ZS,165.541192319236,168.050233667743,175.221307567909,176.747648042171,172.810526922642,..
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,1.63550198078156,2.46300005912781,..
United Arab Emirates,ARE,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
United Kingdom,GBR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.8914,99.908,99.94197,99.76344,..,..
United Kingdom,GBR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.22598119331927,3.05277261399077,2.9157223170253,2.30355542393804,..,..
United Kingdom,GBR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.54382985440445,2.2793420429617,2.10081875354039,1.57567879797141,..,..
United Kingdom,GBR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.37,5.69796522028908,5.66075284952537,5.66075284952537,..,..
United Kingdom,GBR,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,11.71994295,12.00041583,12.10828888,11.6098674,..,..
United Kingdom,GBR,Age dependency ratio (% of working-age population),SP.POP.DPND,54.0156494603875,54.7828484362642,55.5359676105076,56.1748670126333,56.8096733369365,..
United Kingdom,GBR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.1,12,11.9,11.8,..,..
United Kingdom,GBR,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
United Kingdom,GBR,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
United Kingdom,GBR,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
United Kingdom,GBR,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
United Kingdom,GBR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9,8.8,9.2,9.1,..,..
United Kingdom,GBR,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,29.7885,28.91542,32.16658,33.36391,..,..
United Kingdom,GBR,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,40.13864,41.13215,41.03583,37.4718,..,..
United Kingdom,GBR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,40.1587625830645,39.2845750442827,38.4164126609475,37.2992867660804,..,..
United Kingdom,GBR,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.00944119,0.00969522,0.00998088,..,..,..
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2739818680930.19,3022827781881.39,2885570309160.86,2650850178102.14,2622433959604.16,..
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.05238850842331,3.05425101175238,2.34593951714504,1.93579094969158,1.787150984874,..
United Kingdom,GBR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,14.3399290407029,15.1058592469933,15.2585034337761,15.345098153069,15.8488406674787,..
United Kingdom,GBR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..
United Kingdom,GBR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-0.987156788786521,2.91079868792978,-0.00885551975461851,0.233807641512925,2.5293639558563,..
United Kingdom,GBR,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2.8,2.7,2.7,2.7,2.6,..
United Kingdom,GBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.6,4.5,4.5,4.4,4.3,..
United Kingdom,GBR,"Population, total",SP.POP.TOTL,64128226,64613160,65128861,65595565,66022273,..
United Kingdom,GBR,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,15.86648,15.82946,15.45905,19.44776,..,..
United Kingdom,GBR,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,18.43752,17.3882,..,15.05392,..,..
United Kingdom,GBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,6.01578094932047,7.3952204555385,8.71168557437913,..,..,..
United Kingdom,GBR,Surface area (sq. km),AG.SRF.TOTL.K2,243610,243610,243610,243610,243610,243610
United Kingdom,GBR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,25.2251856433525,24.9209335340887,25.159723137737,25.5971162999647,..,..
United Kingdom,GBR,Trade (% of GDP),NE.TRD.GNFS.ZS,61.3500639637923,58.4999853026191,56.4764707844448,58.5823132453289,62.4618308060607,..
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.52510023117065,6.1104998588562,5.3011999130249,4.81319999694824,4.33479976654053,..
United Kingdom,GBR,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
United States,USA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,93.8576099999999,94.16806,94.60023,95.89206,..,..
United States,USA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.26833506109367,3.07776159710099,3.87015961946166,0.97414448731621,..,..
United States,USA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.550621052010513,2.30521183386905,3.08805484451391,0.235399481369242,..,..
United States,USA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.40523708060877,4.78450726445276,4.78450726445276,4.78450726445276,..,..
United States,USA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,18.12827975,19.03625035,18.9599198,17.7651263,..,..
United States,USA,Age dependency ratio (% of working-age population),SP.POP.DPND,50.3196749076148,50.7077211515286,51.1789017097804,51.6523481467354,52.2682745262177,..
United States,USA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.4,12.5,12.4,12.4,..,..
United States,USA,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
United States,USA,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
United States,USA,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
United States,USA,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
United States,USA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.215,8.237,8.44,8.4,..,..
United States,USA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,31.10906,30.96455,..,..,..,..
United States,USA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,35.16779,34.55486,..,..,..,..
United States,USA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,23.1516447832153,22.849703219472,22.6075551089212,22.6873963658036,22.4879546425165,..
United States,USA,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0,0,0,..,..,..
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,16691517000000,17427609000000,18120714000000,18624475000000,19390604000000,..
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.67733152992453,2.56919359418927,2.86158702527237,1.48527919319147,2.27333854830167,..
United States,USA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,16.8146310488136,17.2212321265642,17.536047420648,16.890102942499,..,..
United States,USA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..
United States,USA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,2.06939979835525,1.67461718751443,0.816002055424676,0.540861148853196,..,..
United States,USA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4,3.9,3.8,3.7,3.6,..
United States,USA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7,6.9,6.8,6.7,6.6,..
United States,USA,"Population, total",SP.POP.TOTL,316234505,318622525,321039839,323405935,325719178,..
United States,USA,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,14.69574,14.78683,14.69697,..,..,..
United States,USA,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,14.45367,14.53749,14.45723,..,..,..
United States,USA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,8.71326157278159,8.75430895443964,8.71693586705814,..,..,..
United States,USA,Surface area (sq. km),AG.SRF.TOTL.K2,9831510,9831510,9831510,9831510,9831510,9831510
United States,USA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.5725757419772,11.0040646688252,11.2591244091706,11.024841292815,11.9997330229631,..
United States,USA,Trade (% of GDP),NE.TRD.GNFS.ZS,30.2262580447301,30.1636615785906,27.8900378870281,26.579922387074,..,..
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.37489986419678,6.16750001907349,5.28000020980835,4.86920022964478,4.35519981384277,..
United States,USA,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.611808,99.657085,99.70948,100,..,..
Uruguay,URY,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,99.49687,94.50714,97.69772,98.34596,..,..
Uruguay,URY,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.32818944039832,2.71355014597259,0.0340123008267597,1.56374307310993,..,..
Uruguay,URY,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.98117559768485,2.36689094553057,-0.315977543909312,1.19647459093177,..,..
Uruguay,URY,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.30152395038539,4.30152395038539,4.30152395038539,4.30152395038539,..,..
Uruguay,URY,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,17.09239106,16.69940149,17.34462141,18.21254609,..,..
Uruguay,URY,Age dependency ratio (% of working-age population),SP.POP.DPND,56.3916264521731,56.1195578034075,55.8835554085754,55.7091445054299,55.5554455543565,..
Uruguay,URY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.373,14.255,14.142,14.034,..,..
Uruguay,URY,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
Uruguay,URY,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
Uruguay,URY,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
Uruguay,URY,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
Uruguay,URY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.313,9.334,9.352,9.366,..,..
Uruguay,URY,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..
Uruguay,URY,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..
Uruguay,URY,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,31.2070020004868,29.7953107142002,31.9848964550612,38.4252045735119,..,..
Uruguay,URY,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.08183314,0.07873784,0.08985152,..,..,..
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,57531233350.9101,57236013086.1223,53274304222.136,52687612261.5424,56156972157.6958,..
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.63753864311411,3.23879121621601,0.370741266957879,1.68979816237868,2.65668445585696,..
Uruguay,URY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,19.4728383822182,19.2005114467375,19.3328520927824,19.343249351629,18.8446809652653,..
Uruguay,URY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,98.92976,98.83889,98.9276,99.15242,98.9325999999999,..
Uruguay,URY,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,1.19814151477502,4.18497787178367,4.8982220970959,0.725579185083518,-3.53834440154026,..
Uruguay,URY,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,5,5,4.9,4.8,4.6,..
Uruguay,URY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.6,9.3,8.9,8.6,8.2,..
Uruguay,URY,"Population, total",SP.POP.TOTL,3408005,3419546,3431552,3444006,3456750,..
Uruguay,URY,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..,..
Uruguay,URY,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,11.9642,11.46753,11.76053,11.13129,..,..
Uruguay,URY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,50.746273021398,55.3913387150355,58.0220411778528,..,..,..
Uruguay,URY,Surface area (sq. km),AG.SRF.TOTL.K2,176220,176220,176220,176220,176220,176220
Uruguay,URY,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,19.0414123872143,18.5667228699613,18.5094794019647,23.7093047211716,..,..
Uruguay,URY,Trade (% of GDP),NE.TRD.GNFS.ZS,49.7178464710229,49.0876240643708,45.3282408076895,41.3102262381265,39.9878243855738,..
Uruguay,URY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.44369983673096,6.54739999771118,7.48789978027344,7.84060001373291,7.88959980010986,..
Uruguay,URY,Wholesale price index (2010 = 100),FP.WPI.TOTL,127.646292626607,141.591657757057,151.26729592566,156.337694910717,..,..
Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Uzbekistan,UZB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,95.33237,96.49522,97.12497,97.50505,98.54778,..
Uzbekistan,UZB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,13.3640596180414,3.94543367757514,4.20737268389715,3.92800702332103,..,..
Uzbekistan,UZB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,11.6071775836344,2.20668449843913,2.40548731103981,2.13647678566633,..,..
Uzbekistan,UZB,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,9.3747642,9.3747642,9.3747642,9.3747642,..,..
Uzbekistan,UZB,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,..,..,..,..,..,..
Uzbekistan,UZB,Age dependency ratio (% of working-age population),SP.POP.DPND,48.2652545568603,47.8075914484896,47.6803439666757,47.7291260520074,48.0459513291256,..
Uzbekistan,UZB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.5,23.3,23.5,22.8,..,..
Uzbekistan,UZB,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
Uzbekistan,UZB,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
Uzbekistan,UZB,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
Uzbekistan,UZB,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
Uzbekistan,UZB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.8,4.9,4.9,4.9,..,..
Uzbekistan,UZB,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..
Uzbekistan,UZB,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..
Uzbekistan,UZB,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,19.2163757689587,19.1758476298352,19.409259875412,18.3078628597444,17.8402556577935,..
Uzbekistan,UZB,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.96813325,0.9691743,1.25531666,..,..,..
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,57690453460.6205,63067077178.5381,66903804142.5395,67445712840.4013,49677172714.26,..
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.00000000110404,7.79252237124058,7.99999999891617,7.80000000151786,5.29999999887707,..
Uzbekistan,UZB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,26.0085262883549,21.8155525264936,16.7191427887943,11.6833355500732,20.2766530561153,..
Uzbekistan,UZB,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,100,100,100,100,..,..
Uzbekistan,UZB,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,9.06000002648342,8.2599999826114,7.60000001054773,6.69999998790169,4.00000001279226,..
Uzbekistan,UZB,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,15.8,14.8,13.8,12.9,12.1,..
Uzbekistan,UZB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.5,27.5,25.6,23.9,22.5,..
Uzbekistan,UZB,"Population, total",SP.POP.TOTL,30243200,30757700,31298900,31847900,32387200,..
Uzbekistan,UZB,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,11.68829,10.90033,10.69989,10.43487,10.32977,..
Uzbekistan,UZB,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,15.64401,18.12079,19.03192,20.42443,21.15014,..
Uzbekistan,UZB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.87422806082603,2.89678351276622,2.97017869966095,..,..,..
Uzbekistan,UZB,Surface area (sq. km),AG.SRF.TOTL.K2,447400,447400,447400,447400,447400,447400
Uzbekistan,UZB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,17.5057400412869,17.2555971570707,17.467265169063,17.1559283190351,14.5486324864416,..
Uzbekistan,UZB,Trade (% of GDP),NE.TRD.GNFS.ZS,57.4796068226855,54.5722520405029,49.3240984283064,51.1534210628951,68.5185423260856,..
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.8600001335144,5.09000015258789,5.15000009536743,5.15999984741211,..,..
Uzbekistan,UZB,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..,..,..
Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.7,43.1033477783203,44.6696128845215,57.82,..,..
Vanuatu,VUT,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,86.7009099999999,..,..,..
Vanuatu,VUT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,10.9742343491226,5.76797534302204,..,..,..,..
Vanuatu,VUT,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,8.49427747229861,3.43564540963217,..,..,..,..
Vanuatu,VUT,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.02,5.02,5.02,5.02,..,..
Vanuatu,VUT,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,24.58314479,29.50215193,..,..,..,..
Vanuatu,VUT,Age dependency ratio (% of working-age population),SP.POP.DPND,70.1131659588194,69.1619994902594,68.7099509688279,67.8222983540627,67.4825238421477,..
Vanuatu,VUT,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,26.741,26.469,26.173,25.855,..,..
Vanuatu,VUT,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..
Vanuatu,VUT,Coverage of social insurance programs in richest quintile (% of population),per_si_allsi.cov_q5_tot,..,..,..,..,..,..
Vanuatu,VUT,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..,..
Vanuatu,VUT,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..
Vanuatu,VUT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.806,4.792,4.782,4.775,..,..
Vanuatu,VUT,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,47.10356,41.29508,..,44.63634,..
Vanuatu,VUT,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,32.54411,28.73318,..,32.89745,..
